num_star,2_stars,orbital_period,semi-major_axis,planet_radius,planet_mass,planet_eccen,planet_temp,star_temp,star_radius,star_mass,star_bright,star_age,latitude_gal,longitude_gal,distance,parallax,mass_ratio_sys,radius_ratio_sys,num_planet
1,0,2.41811321,0.0368,0.97,0.871,0.0,1602.0,6289.0,1.27,1.19,0.561,2.63,19.13232,76.80044,593.646,1.65821,2.1976382709946725e-06,0.006988022187550248,1
1,0,33.42035034,0.2015,2.18,5.39,0.0,581.0,5810.0,1.05,1.03,0.021,4.79,16.07247,72.3834,319.675,3.0994,1.571218400230393e-05,0.018995619271921078,1
1,0,10.60052251,0.0948,0.96,0.84,0.0,987.0,6150.0,1.26,1.13,0.34,3.8,20.20993,72.86159,506.357,1.94635,2.231957180421522e-06,0.006970869457585717,1
1,0,0.68996783,0.0141,0.82,0.477,0.0,1539.0,4865.0,0.75,0.81,-0.651,2.63,15.20358,78.04646,152.075,6.54694,1.7681470308921285e-06,0.010003197671635503,1
1,0,56.6747285,0.2836,2.9,8.75,0.0,522.0,5722.0,0.95,0.97,-0.042,4.17,16.64527,81.93065,890.296,1.09459,2.708453193595704e-05,0.027929338813616453,1
1,0,12.27065865,0.1058,1.61,3.22,0.0,811.0,5774.0,0.93,0.95,-0.069,3.55,17.63876,81.3597,768.903,1.27179,1.0176941599851818e-05,0.01583905217479658,1
1,0,13.2274528,0.1176,1.68,3.46,0.0,867.0,5979.0,1.1,1.08,0.509,3.47,17.4135,81.42213,2006.48,0.468974,9.619164664916299e-06,0.013973424685433184,1
1,0,22.951,0.1699,2.65,37.1,0.43,873.0,6022.0,1.85,1.32,0.692,3.24,13.04277,76.5726,566.85,1.73566,8.438883556530615e-05,0.013105705584954226,2
1,0,42.882,0.2578,4.32,79.4,0.11,709.0,6022.0,1.85,1.32,0.692,3.24,13.04277,76.5726,566.85,1.73566,0.00018060575589987356,0.02136477287811406,2
1,0,54.5094166,0.2401,1.71,3.57,0.0,308.0,4524.0,0.68,0.71,-0.768,4.37,11.27466,78.0981,505.829,1.94862,1.5097146984470927e-05,0.02300771343951315,1
1,0,35.622233,0.2101,3.35,11.2,0.0,523.0,5782.0,0.99,1.0,-0.119,4.17,9.85104,73.4972,1058.72,0.916503,3.362815485168426e-05,0.030959638026588084,1
1,0,42.913751,0.2697,2.7,7.75,0.0,810.0,6101.0,2.06,1.41,0.721,3.24,9.57319,71.1961,996.32,0.975034,1.6503178831088715e-05,0.011991756621514263,1
1,0,47.1611696,0.262,2.67,7.61,0.0,503.0,5665.0,0.94,0.97,-0.14,4.27,17.73532,78.33698,1196.04,0.807612,2.355580434658664e-05,0.025987809207901006,1
1,0,47.0319479,0.2447,1.88,4.19,0.0,492.0,5448.0,0.86,0.9,-0.255,4.57,19.22697,78.74817,780.566,1.25259,1.3978369923467964e-05,0.02000072137975902,1
1,0,49.276764,0.2149,2.16,5.31,0.0,298.0,4075.0,0.6,0.62,-1.141,4.17,13.98593,82.92078,357.621,2.76822,2.5715078090789664e-05,0.032937358187092515,1
1,0,18.1373829,0.1132,1.14,1.55,0.0,433.0,4231.0,0.62,0.64,-0.957,3.72,15.66341,74.56571,370.312,2.67192,7.271713172448467e-06,0.01682284423534295,1
1,0,51.1110243,0.2668,1.99,4.62,0.0,478.0,5866.0,1.01,1.01,0.215,3.72,17.14324,71.92095,889.885,1.09492,1.3734271164673028e-05,0.018026771945080882,1
1,0,47.9872764,0.2495,2.76,8.05,0.0,493.0,5653.0,0.94,0.96,-0.24,4.17,17.17283,70.79731,544.45,1.80791,2.5177329478800067e-05,0.02686380277670666,1
1,0,62.8691611,0.2829,1.36,2.42,0.0,349.0,4828.0,0.74,0.78,-0.523,3.89,19.43843,75.50289,455.479,2.16677,9.315491614134147e-06,0.016814867542960146,1
1,0,31.158799,0.2,3.71,13.3,0.0,639.0,5948.0,1.21,1.1,0.148,2.7,8.60743,72.21386,716.797,1.36647,3.6303121714886414e-05,0.028052708648786322,2
1,0,76.732171,0.364,3.13,9.96,0.0,473.0,5948.0,1.21,1.1,0.148,2.7,8.60743,72.21386,716.797,1.36647,2.718639791580968e-05,0.023667109992102746,2
1,0,29.9633247,0.1614,1.96,4.5,0.0,391.0,4422.0,0.67,0.7,-0.844,3.98,16.65939,74.35134,553.218,1.77935,1.9301874595992244e-05,0.026765017432297394,1
1,0,29.3494775,0.1715,2.03,4.78,0.0,451.0,4919.0,0.74,0.79,-0.645,3.24,16.17103,73.64385,679.106,1.44425,1.8167108972767944e-05,0.025098662582506683,1
1,0,65.6488341,0.3094,3.82,14.0,0.0,390.0,5756.0,1.0,1.0,-0.314,4.07,8.83542,76.33029,1017.82,0.956491,4.203519356460532e-05,0.03495019674297038,1
1,0,25.15864,0.1694,1.86,4.12,0.0,619.0,5679.0,0.95,0.96,0.092,4.79,9.89614,75.302,1687.47,0.56516,1.2885788503435562e-05,0.01791330006666435,1
1,0,31.7785901,0.1803,1.66,3.39,0.0,564.0,5828.0,1.01,1.02,0.43,3.89,13.44295,69.85238,1151.73,0.839467,9.978943010084877e-06,0.015037407753183048,2
1,0,5.32786292,0.0548,1.0,0.972,0.0,1023.0,5828.0,1.01,1.02,0.43,3.89,13.44295,69.85238,1151.73,0.839467,2.86121905775885e-06,0.00905867936938738,2
1,0,31.8277111,0.1939,1.77,3.78,0.0,668.0,4726.0,0.71,0.75,-0.652,3.72,16.9967,83.1107,359.497,2.75616,1.5132669683257918e-05,0.022808733955850452,1
1,0,31.1750448,0.1942,1.55,3.02,0.0,585.0,5884.0,1.02,1.01,-0.023,3.89,14.08265,76.16801,631.949,1.5536,8.977813618465919e-06,0.013903296620368572,1
1,0,47.0569043,0.2388,3.3,10.9,0.0,411.0,5332.0,0.82,0.86,-0.351,4.37,11.08565,78.49828,852.888,1.14445,3.805511709752476e-05,0.0368202174855709,1
1,0,8.23984869,0.0817,1.73,3.64,0.0,1093.0,5893.0,1.05,1.04,0.531,3.55,10.20012,74.30564,1899.24,0.498369,1.0508798391151332e-05,0.015074505202029112,2
1,0,3.54553021,0.0466,1.15,1.6,0.0,1448.0,5893.0,1.05,1.04,0.531,3.55,10.20012,74.30564,1899.24,0.498369,4.61925204006652e-06,0.010020624845279467,2
1,0,21.8635301,0.1466,2.8,8.25,0.0,551.0,5507.0,0.89,0.92,-0.274,4.47,9.12466,72.71678,1159.3,0.835524,2.692471637484425e-05,0.028784208153514054,1
1,0,12.610584,0.113,1.53,2.96,0.0,953.0,6012.0,1.47,1.14,0.427,4.47,13.05555,70.40788,1042.02,0.931192,7.796000811480687e-06,0.009522705598309061,2
1,0,33.416423,0.216,2.43,6.48,0.0,689.0,6012.0,1.47,1.14,0.427,4.47,13.05555,70.40788,1042.02,0.931192,1.7066920695403667e-05,0.015124297126726156,2
1,0,16.2950903,0.116,1.07,1.24,0.0,574.0,4961.0,0.76,0.8,-0.486,4.57,12.88246,71.38766,590.601,1.66467,4.653896430367018e-06,0.01288120367696966,1
1,0,3.63899398,0.0453,1.41,2.57,0.0,1238.0,5660.0,0.93,0.95,-0.199,4.57,16.35841,81.2566,978.678,0.993378,8.122590034664337e-06,0.013871468053703833,1
1,0,38.1312831,0.2322,1.9,4.27,0.0,613.0,6159.0,1.25,1.16,0.42,3.09,12.89982,81.81523,1479.14,0.647423,1.1052356928624676e-05,0.013906884567883505,1
1,0,14.4273551,0.116,1.19,1.81,0.0,783.0,6046.0,1.09,1.09,0.194,2.63,15.37282,80.54011,652.253,1.50432,4.985825711136019e-06,0.009988648379877698,1
1,0,36.4333452,0.2108,2.16,5.31,0.0,561.0,5870.0,1.04,1.04,0.029,3.8,11.54709,78.85639,1180.9,0.819164,1.533014270797076e-05,0.01900232203101491,1
1,0,82.177374,0.373,2.92,8.85,0.0,441.0,6214.0,1.28,1.18,0.254,2.82,10.24795,78.27087,1568.38,0.610133,2.251885369532428e-05,0.02087176343452911,1
1,0,10.35863224,0.0932,1.67,3.43,0.0,860.0,5663.0,0.96,0.98,-0.243,4.57,17.33785,74.04734,1002.74,0.968895,1.0508798391151332e-05,0.015915910929526763,1
1,0,11.55530021,0.0911,1.18,1.76,0.0,674.0,5100.0,0.78,0.81,-0.196,4.68,19.08479,71.89524,680.828,1.44005,6.52398065905691e-06,0.013841197528763945,1
1,0,26.0840594,0.1681,1.73,3.64,0.0,598.0,5904.0,1.06,1.04,0.304,3.98,10.65046,74.60654,1845.58,0.513683,1.0508798391151332e-05,0.014932292888802422,1
1,0,14.53261362,0.1173,1.83,4.01,0.0,746.0,5796.0,0.98,0.99,0.145,4.27,18.61192,79.96768,728.668,1.34359,1.2161697416599377e-05,0.017084854161672137,1
1,0,1.729366,0.028,1.8,3.89,0.0,1284.0,5272.0,0.85,0.86,-0.383,11.2,15.03,78.27565,791.163,1.23545,1.358113812012581e-05,0.019374916580642654,3
1,0,4.180043,0.05,3.6,12.6,0.0,957.0,5272.0,0.85,0.86,-0.383,11.2,15.03,78.27565,791.163,1.23545,4.399031884668e-05,0.03874983316128531,3
1,0,51.84688575,0.2607,8.68,56.3,0.0,413.0,5172.0,0.81,0.86,-0.383,4.68,15.03,78.27565,791.163,1.23545,0.00019655991675143522,0.0980439880191917,3
2,0,22.12679948,0.1525,1.67,3.43,0.0,721.0,5156.0,0.81,0.85,-0.449,4.79,14.68579,81.20839,500.892,1.96771,1.2116026380386244e-05,0.018863301842402088,1
1,0,5.94220998,0.059,1.23,2.04,0.0,797.0,4908.0,0.75,0.8,-0.587,3.89,16.3802,80.92025,459.076,2.14959,7.656410256410255e-06,0.015004796507453256,1
1,0,12.25383217,0.1016,1.01,1.01,0.0,678.0,5381.0,0.84,0.88,-0.083,4.47,18.51516,78.90147,567.556,1.73383,3.446067004890534e-06,0.01100090336275246,1
1,0,9.5085156,0.0958,1.52,2.92,0.0,1131.0,6337.0,1.4,1.25,0.394,2.4,9.35942,75.75719,1273.78,0.75684,7.013872297637003e-06,0.009933488977059647,1
1,0,30.4549136,0.1939,2.11,5.1,0.0,624.0,5730.0,0.92,0.94,0.796,3.98,9.32641,71.16511,2879.83,0.326942,1.6290234588106927e-05,0.02098364304793635,1
1,0,19.9157725,0.1467,1.47,2.76,0.0,728.0,6087.0,1.12,1.11,0.28,2.51,8.90565,79.00501,615.66,1.59556,7.465710053945347e-06,0.012008411839044143,1
1,0,54.6495759,0.2846,2.32,5.99,0.0,538.0,5965.0,1.12,1.08,0.312,3.55,13.93908,77.17571,1769.14,0.53635,1.665283131296203e-05,0.018952051337811165,1
1,0,7.31946363,0.0898,2.13,5.18,0.0,1682.0,6541.0,1.63,1.38,0.557,1.95,7.62358,72.67602,1014.62,0.957092,1.1270305520944907e-05,0.011955789525989613,1
1,0,39.8189932,0.2285,1.86,4.12,0.0,650.0,5820.0,1.31,1.05,0.587,6.92,18.12873,80.41883,905.825,1.07512,1.1781292345998227e-05,0.012990561117046667,1
1,0,82.294751,0.3679,1.77,3.78,0.0,400.0,5655.0,0.9,0.93,0.198,4.07,19.67833,73.6739,1283.05,0.750671,1.2203765873595093e-05,0.01799355678739313,1
1,0,29.198943,0.184,4.21,16.5,0.0,540.0,5381.0,0.95,0.92,-0.119,14.0,14.28192,69.05421,571.034,1.72244,5.38494327496885e-05,0.040545695312181135,3
1,0,55.328328,0.281,1.61,3.22,0.0,436.0,5381.0,0.95,0.92,-0.119,14.0,14.28192,69.05421,571.034,1.72244,1.0508798391151332e-05,0.015505598444800863,3
1,0,160.018032,0.571,3.96,14.9,0.0,306.0,5381.0,0.95,0.92,-0.119,14.0,14.28192,69.05421,571.034,1.72244,4.862766957396113e-05,0.038137993690317645,3
1,0,92.4362973,0.3729,3.04,9.48,0.0,348.0,5515.0,0.87,0.9,-0.319,4.57,9.39277,76.26721,862.92,1.13096,3.162647896765544e-05,0.031969849581341386,1
1,0,16.5861762,0.127,1.51,2.89,0.0,821.0,5728.0,0.99,1.0,0.355,4.57,12.15156,78.39834,2065.59,0.455359,8.677264957264957e-06,0.013954941319447167,1
1,0,16.75255007,0.1262,1.49,2.83,0.0,801.0,4712.0,0.72,0.77,-0.754,2.82,13.43002,72.43279,331.553,2.98734,1.103521315286021e-05,0.018933898031932038,1
1,0,15.0217983,0.1197,1.41,2.57,0.0,874.0,5863.0,1.29,1.06,0.249,6.46,12.43136,70.11329,555.051,1.9014832,7.279679748048226e-06,0.01000036068987951,1
1,0,91.080482,0.3982,3.07,9.64,0.0,415.0,5659.0,0.94,0.96,0.079,4.37,18.31341,72.72814,1285.48,0.749224,3.015024300318418e-05,0.029881113958148346,1
1,0,64.6588017,0.3211,2.22,5.56,0.0,535.0,6182.0,1.27,1.18,0.304,2.95,11.76093,78.15314,1307.66,0.73607,1.414743802779695e-05,0.015993205418929436,1
1,0,8.74199772,0.0817,1.66,3.39,0.0,924.0,5675.0,0.95,0.96,-0.073,4.27,10.51126,79.14407,1122.0,0.046623,1.0602626948215183e-05,0.015987138769173556,1
1,0,48.051405,0.2528,1.33,2.33,0.0,564.0,5256.0,0.81,0.86,-0.166,4.17,17.50929,75.01958,740.0,1.0480214,8.134717691489238e-06,0.015022869131972922,1
1,0,44.2008,0.2196,1.19,1.81,0.0,409.0,5097.0,0.78,0.82,-0.464,4.68,16.85567,71.616,309.869,3.1983,6.627500030656417e-06,0.013958495812906013,1
1,0,4.942782,0.05714,10.76,209.76,0.06,1251.0,5515.0,0.99,1.02,-0.087,3.7,12.15252,82.30359,739.412,1.32383,0.000617458137402774,0.09944050900480231,1
1,0,3.428054,0.044,1.25,2.1,0.0,1131.0,5560.0,0.94,0.94,-0.161,4.57,13.46754,71.83343,891.092,1.09362,6.707743653926382e-06,0.012166577344522944,5
1,0,7.381998,0.073,3.69,13.2,0.0,876.0,5560.0,0.94,0.94,-0.161,4.57,13.46754,71.83343,891.092,1.09362,4.21629601103944e-05,0.035915736321031726,5
1,0,12.56093,0.104,2.79,8.2,0.0,734.0,5560.0,0.94,0.94,-0.161,4.57,13.46754,71.83343,891.092,1.09362,2.6192141886760156e-05,0.02715580063297521,5
1,0,30.826557,0.189,3.12,9.91,0.0,544.0,5560.0,0.94,0.94,-0.161,4.57,13.46754,71.83343,891.092,1.09362,3.165416171924307e-05,0.03036777705192927,5
1,0,15.0330105,0.1236,1.2,1.87,0.0,928.0,5845.0,1.0,1.0,0.275,4.07,12.69293,71.32111,1217.82,0.792592,5.614700854700855e-06,0.010979119395697503,1
1,0,14.5564533,0.1228,1.56,3.05,0.0,787.0,6229.0,1.3,1.2,0.202,2.75,12.93483,73.75813,749.06,1.30615,7.631389307859896e-06,0.010979119395697505,1
1,0,41.7083629,0.2482,3.18,10.2,0.0,608.0,6666.0,1.72,1.44,0.742,1.7,7.53576,73.50378,1514.02,0.632298,2.1267806267806264e-05,0.01691550372011534,1
1,0,96.16987,0.3771,2.27,5.77,0.0,321.0,5069.0,0.74,0.77,-0.144,5.13,10.76301,75.76022,1225.57,0.788784,2.2499356852298026e-05,0.028065992148911412,1
1,0,82.304003,0.3704,2.13,5.18,0.0,485.0,5393.0,0.81,0.85,0.468,4.47,16.37273,81.3727,2435.94,0.379237,1.8297672492828203e-05,0.024059181391806257,1
1,0,30.8609366,0.1862,0.93,0.749,0.0,525.0,5686.0,0.86,0.93,0.149,1.7,11.444,74.24726,495.148,1.99146,2.4181536082864355e-06,0.009893973874029727,1
1,0,14.0329154,0.1168,1.32,2.3,0.0,783.0,5676.0,0.93,0.95,0.426,3.98,12.55055,73.33499,2366.02,0.393109,7.269243999894154e-06,0.012986055199212101,1
1,0,16.0506213,0.1234,0.84,0.52,0.0,630.0,5410.0,0.85,0.89,-0.324,4.57,15.67191,77.62192,320.478,3.09144,1.7542777410589706e-06,0.009041627737633237,1
1,0,20.7056504,0.1629,1.33,2.33,0.0,967.0,6158.0,1.22,1.14,0.537,2.69,6.71527,75.19718,1260.28,0.765167,6.136716854983109e-06,0.009974199997457434,1
1,0,25.4338197,0.1707,1.85,4.08,0.0,667.0,5780.0,0.99,1.0,0.399,3.98,18.85404,76.75355,2002.96,0.469774,1.225025641025641e-05,0.01709711353707103,1
1,0,15.228958,0.116,3.06,9.59,0.0,639.0,5460.0,0.83,0.87,-0.334,4.6,10.99626,73.60457,649.919,1.51014,3.309667539282144e-05,0.033731029468709206,2
1,0,24.674612,0.16,2.09,5.02,0.0,544.0,5460.0,0.83,0.87,-0.334,4.6,10.99626,73.60457,649.919,1.51014,1.732484989280121e-05,0.023038513591373277,2
1,0,84.703921,0.4089,3.36,11.2,0.0,537.0,6200.0,1.28,1.19,0.377,2.75,10.13197,82.40526,1696.25,0.56165,2.8258953656877533e-05,0.024016823678088287,1
1,0,23.2382792,0.1753,1.68,3.46,0.0,903.0,6064.0,1.29,1.17,0.838,3.31,14.42583,74.39302,1475.6,0.648825,8.8792289214612e-06,0.011915323375175585,1
1,0,20.35972599,0.1097,1.18,1.76,0.0,322.0,4372.0,0.67,0.73,-1.695,1.78,14.3873,75.86883,162.0,3.1718277,7.238937443611093e-06,0.016113632943934145,1
1,0,160.88465087,0.5416,8.46,53.9,0.0,346.0,5617.0,0.97,0.99,-0.17,3.98,11.86338,71.20067,349.247,2.83455,0.00016347019719568738,0.07979669251512105,1
1,0,217.83184,0.753,12.42,1678.1424,0.401,388.0,6145.0,1.29,1.2,0.328,2.9,9.24415,70.90471,397.292,2.4885,0.004198871465057818,0.0880882835236195,2
1,0,10.514181,0.0997,1.176,1.74,0.32,1066.0,6145.0,1.29,1.2,0.328,2.9,9.24415,70.90471,397.292,2.4885,4.3536450477626945e-06,0.008340726362622909,2
1,0,214.3114164,0.7655,9.55,66.2,0.0,380.0,6511.0,1.41,1.3,0.566,1.82,14.83536,79.86092,539.321,1.82555,0.0001528972425262018,0.06196843394143687,1
1,0,7.25931979,0.0718,1.75,3.71,0.0,967.0,5904.0,1.07,1.04,0.446,4.07,12.97156,76.60095,1358.95,0.707317,1.0710890667904241e-05,0.014963753070459994,1
1,0,5.54608367,0.078,9.76,68.7,0.0,2336.0,7010.0,1.95,1.58,0.879,1.38,14.83951,74.2159,847.299,1.15156,0.00013055234167669012,0.045793250129063094,1
1,0,5.11177904,0.0593,3.05,9.53,0.0,1351.0,6846.0,1.88,1.54,0.691,1.48,7.66324,80.03172,903.51,1.07808,1.8580491404020812e-05,0.014843224360317991,1
1,0,240.7989397,0.7655,7.06,39.6,0.0,342.0,5644.0,0.91,0.94,0.326,3.98,12.03282,82.73998,1441.63,0.665148,0.0001264888803311832,0.07098221880368531,1
1,0,18.207973,0.124,2.79,8.2,0.0,551.0,5088.0,0.72,0.83,-0.465,2.0,15.00096,72.79154,441.09,2.23828,2.9663389606692225e-05,0.03545340638193986,2
1,0,88.255055,0.356,2.39,6.3,0.0,326.0,5088.0,0.72,0.83,-0.465,2.0,15.00096,72.79154,441.09,2.23828,2.2790165185629396e-05,0.030370480735783606,2
1,0,0.65355357,0.0129,5.77,28.1,0.0,1437.0,4677.0,0.71,0.76,-0.673,4.47,16.18623,83.01587,607.917,1.61666,0.00011101399804186182,0.07435389543799836,1
1,0,47.14840805,0.2317,2.5,6.8,0.0,391.0,5042.0,0.76,0.81,-0.569,4.47,9.18851,70.90519,206.983,4.80257,2.5206288909992608e-05,0.030096270273293594,1
1,0,1.84788917,0.0288,1.73,3.64,0.0,1374.0,5706.0,0.93,0.96,0.092,3.89,17.04643,83.27634,814.125,1.19953,1.1384531590413944e-05,0.017019602647452222,1
1,0,0.93875077,0.0185,1.58,3.12,0.0,1676.0,5708.0,0.96,0.97,-0.099,4.37,10.68975,79.26918,865.596,1.12694,9.657570244592683e-06,0.015058167226737897,1
1,0,70.9674603,0.3392,3.54,12.3,0.0,438.0,6179.0,1.25,1.17,-0.006,2.88,9.14077,72.85526,381.773,2.5907,3.1564888940454556e-05,0.02591072177384611,1
1,0,2.41660118,0.036,0.91,0.693,0.0,1343.0,5748.0,1.04,1.07,-0.011,2.82,15.79943,81.41906,382.989,2.5823,1.944618767708377e-06,0.008005607892696097,1
1,0,3.908632,0.0418,2.43,6.48,0.0,787.0,4601.0,0.69,0.73,-0.707,4.68,14.99911,69.27852,555.574,1.77176,2.6652451496931755e-05,0.03222132866128616,1
1,0,160.129918,0.6276,4.77,20.4,0.0,450.0,6224.0,1.32,1.21,0.482,2.82,9.97076,79.93767,1842.13,0.515025,5.062089425725789e-05,0.03306212090749816,1
1,0,1.79111021,0.0296,1.46,2.73,0.0,1549.0,5857.0,1.03,1.03,-0.064,3.89,16.42143,77.33801,817.534,1.19446,7.958119169998096e-06,0.01296886271660061,1
1,0,5.33905686,0.0525,2.1,5.06,0.0,817.0,5048.0,0.77,0.81,-0.52,4.79,12.55983,72.85057,661.014,1.48438,1.875644439478862e-05,0.02495254408113069,1
1,0,18.870227,0.129,2.92,8.85,0.0,621.0,5404.0,0.89,0.83,-0.446,13.8,20.14233,77.76651,459.368,2.14807,3.2014755856003196e-05,0.030017817074378943,2
1,0,46.90232,0.237,2.53,6.94,0.0,458.0,5404.0,0.89,0.83,-0.446,13.8,20.14233,77.76651,459.368,2.14807,2.510535656956635e-05,0.026008588081568057,2
1,0,2.5904434,0.0371,1.64,3.33,0.0,1484.0,5477.0,0.88,0.92,-0.311,4.27,16.55153,79.07662,489.876,2.0125,1.0867794609482587e-05,0.017050905122105973,2
1,0,5.3227406,0.06,1.65,3.36,0.0,1167.0,5477.0,0.88,0.92,-0.311,4.27,16.55153,79.07662,489.876,2.0125,1.0965702669027475e-05,0.017154874055777352,2
1,0,1.13854338,0.022,1.11,1.41,0.0,2537.0,6260.0,1.27,1.16,0.304,2.82,15.17632,69.76804,666.334,1.47187,3.6496073230353147e-06,0.007996602709464718,1
1,0,1.09366356,0.0206,1.35,2.39,0.0,1681.0,5559.0,0.88,0.91,-0.141,4.27,7.92312,75.45686,798.246,1.22441,7.88572312554213e-06,0.014035806045636015,1
1,0,308.5471,0.9625,3.46,11.8,0.0,330.0,6431.0,1.51,1.31,0.662,2.19,10.21207,78.24464,966.801,1.00583,2.70455443872597e-05,0.020964543658451084,1
1,0,138.9442,0.5329,2.55,7.04,0.0,384.0,6021.0,1.11,1.08,0.165,3.47,13.94175,69.77936,897.733,1.08519,1.9571941977170734e-05,0.021018584428700176,1
1,0,364.758031,0.8507,3.14,10.0,0.0,166.0,4434.0,0.67,0.71,-0.822,2.95,13.42439,77.73591,387.248,2.55391,4.2288927127369545e-05,0.04287865037623154,1
1,0,1.4444538,0.0245,1.18,1.76,0.0,1800.0,5079.0,0.77,0.81,-0.423,5.01,10.80439,76.90536,517.292,1.90453,6.52398065905691e-06,0.014020953340825815,1
1,0,175.138819,0.6095,2.82,8.35,0.0,346.0,5837.0,1.03,1.03,-0.085,4.37,18.58164,74.99672,1125.3,0.860085,2.434076742471945e-05,0.0250494471649409,1
1,0,133.3036741,0.4765,2.7,7.75,0.0,301.0,5176.0,0.8,0.84,-0.426,4.79,17.64757,74.23506,748.326,1.30801,2.770176446647035e-05,0.03087877330039923,1
1,0,33.040532,0.198,2.26,5.73,0.0,561.0,5690.0,1.0,0.98,0.033,4.47,16.24171,81.16841,915.212,1.06396,1.755551451349771e-05,0.020677341528563632,5
1,0,62.303276,0.303,2.95,9.01,0.0,454.0,5690.0,1.0,0.98,0.033,4.47,16.24171,81.16841,915.212,1.06396,2.7604744461887317e-05,0.0269903351810897,5
1,0,20.54981883,0.1415,3.84,14.1,0.0,657.0,5769.0,0.98,0.98,0.033,4.47,16.24171,81.16841,915.212,1.06396,4.319943361960168e-05,0.0358501857818694,5
1,0,3.93276465,0.047,1.5,2.86,0.0,1140.0,5769.0,0.98,0.98,0.033,4.47,16.24171,81.16841,915.212,1.06396,8.762438308656795e-06,0.014003978821042736,5
1,0,9.91935684,0.0871,1.5,2.86,0.0,838.0,5769.0,0.98,0.98,0.033,4.47,16.24171,81.16841,915.212,1.06396,8.762438308656795e-06,0.014003978821042736,5
2,0,125.4131177,0.4426,2.49,6.76,0.0,266.0,4540.0,0.69,0.74,-0.818,2.51,17.13914,70.99508,244.96,4.05339,2.7428369546016603e-05,0.03301691702329322,1
1,0,8.40691199,0.0781,1.16,1.65,0.0,1048.0,5282.0,0.81,0.86,-0.336,4.47,19.2314,77.84505,416.692,2.37098,5.760636991827142e-06,0.013102652776758338,1
1,0,3.95116882,0.0479,0.76,0.363,0.0,1160.0,5564.0,0.99,0.94,0.07,8.51,16.03365,73.09059,399.114,2.47691,1.159481403035846e-06,0.0070236790746886395,4
1,0,2.89223021,0.0389,0.65,0.208,0.0,1287.0,5564.0,0.99,0.94,0.07,8.51,16.03365,73.09059,399.114,2.47691,6.643860381031845e-07,0.006007093945457389,4
1,0,5.99273738,0.0632,0.87,0.59,0.0,1010.0,5564.0,0.99,0.94,0.07,8.51,16.03365,73.09059,399.114,2.47691,1.8845565503888405e-06,0.00804026420391989,4
1,0,5.10115756,0.0567,0.76,0.363,0.0,1065.0,5564.0,0.99,0.94,0.07,8.51,16.03365,73.09059,399.114,2.47691,1.159481403035846e-06,0.0070236790746886395,4
1,0,6.96710269,0.0867,2.71,7.8,0.0,1774.0,6561.0,1.65,1.39,0.487,1.91,10.61623,80.70911,921.784,1.05618,1.6848638736069968e-05,0.015026976546636484,1
1,0,168.811174,0.5421,1.78,3.82,0.0,269.0,4886.0,0.74,0.81,-0.606,2.34,11.56055,82.70924,335.09,2.9554,1.4160003475907613e-05,0.022007694284168423,1
1,0,163.692349,0.5442,2.7,7.75,0.0,274.0,5201.0,0.8,0.84,-0.277,4.47,9.77284,81.68426,729.964,1.34157,2.770176446647035e-05,0.03087877330039923,1
1,0,19.5974971,0.1366,3.13,9.96,0.0,671.0,5623.0,0.93,0.95,-0.13,3.72,7.64744,76.01241,931.956,1.04496,3.147898706041121e-05,0.03079269149510142,1
1,0,0.69297968,0.0165,0.9,0.666,0.0,3186.0,6078.0,1.18,1.12,0.222,3.39,17.21866,72.10913,674.695,1.45329,1.7854234001292823e-06,0.0069782538531975675,1
1,0,124.828679,0.4679,2.64,7.46,0.0,350.0,5706.0,0.97,0.99,-0.307,4.37,16.18961,76.88152,872.279,1.1179,2.262500317402278e-05,0.02490109553663352,1
1,0,214.886545,0.6687,2.57,7.13,0.0,286.0,5324.0,0.84,0.88,-0.273,4.79,14.42317,69.79203,803.052,1.21678,2.4327185886009414e-05,0.027992397665617643,1
1,0,5.931194,0.056,2.09,5.02,0.0,614.0,4508.0,0.62,0.64,-1.21,2.9,17.44949,81.98736,293.499,3.3785,2.3550967823026643e-05,0.03084188109812874,2
1,0,52.661793,0.242,2.24,5.65,0.0,286.0,4508.0,0.62,0.64,-1.21,2.9,17.44949,81.98736,293.499,3.3785,2.650656737053796e-05,0.03305541323435808,2
1,0,225.582809,0.7681,3.02,9.38,0.0,348.0,5991.0,1.11,1.07,0.119,3.55,12.87652,69.59786,1179.01,0.819653,2.632110251241642e-05,0.024892598029284133,1
1,0,24.4973698,0.1772,2.66,7.56,0.0,722.0,6136.0,1.22,1.14,0.244,2.88,8.03777,73.90163,1463.72,0.655339,1.9911407477970947e-05,0.019948399994914868,1
1,0,184.771853,0.6045,2.47,6.66,0.0,268.0,5202.0,0.78,0.85,-0.201,3.31,10.36849,71.47973,769.096,1.27177,2.3525578919350547e-05,0.028972676183090632,1
1,0,4.24261881,0.0481,1.15,1.6,0.0,926.0,5288.0,0.81,0.85,-0.338,4.57,10.26621,71.69945,692.594,1.41546,5.651790731375507e-06,0.012989698873510421,1
1,0,198.088774,0.6314,2.9,8.75,0.0,288.0,5297.0,0.81,0.84,-0.393,4.68,15.10187,72.46828,946.847,1.02811,3.12761856879504e-05,0.03275663194189584,1
1,0,8.10501635,0.0805,1.61,3.22,0.0,959.0,5866.0,1.06,1.04,0.389,4.37,15.94386,76.57712,2013.27,0.467086,9.29624473063387e-06,0.013896526908076245,1
